level,id,citation,name,parent_title,parent_title_name,parent_chapter,url
Chapter,2.55,2.55,Civil Emergencies,2,Title 2 Administration and Personnel,,https://topeka.municipal.codes/TMC/2.55
Article,2.55_ArtI,2.55 Art. I,Article I. In General,2,Title 2 Administration and Personnel,2.55,https://topeka.municipal.codes/TMC/2.55_ArtI
Section,2.55.010,2.55.010,Repealed.,2,Title 2 Administration and Personnel,2.55,https://topeka.municipal.codes/TMC/2.55.010
Section,2.55.020,2.55.020,Release or threatened release of hazardous materials – Recovery of expenses.,2,Title 2 Administration and Personnel,2.55,https://topeka.municipal.codes/TMC/2.55.020
Article,2.55_ArtII,2.55 Art. II,Article II. Disaster Assistance,2,Title 2 Administration and Personnel,2.55,https://topeka.municipal.codes/TMC/2.55_ArtII
Section,2.55.030,2.55.030,Requests for assistance.,2,Title 2 Administration and Personnel,2.55,https://topeka.municipal.codes/TMC/2.55.030
Section,2.55.040,2.55.040,Conflicts with other agreements.,2,Title 2 Administration and Personnel,2.55,https://topeka.municipal.codes/TMC/2.55.040
Section,2.55.050,2.55.050,Types of assistance.,2,Title 2 Administration and Personnel,2.55,https://topeka.municipal.codes/TMC/2.55.050
Article,2.55_ArtIII,2.55 Art. III,Article III. Shawnee County Emergency Operations Plan,2,Title 2 Administration and Personnel,2.55,https://topeka.municipal.codes/TMC/2.55_ArtIII
Section,2.55.060,2.55.060,Purpose.,2,Title 2 Administration and Personnel,2.55,https://topeka.municipal.codes/TMC/2.55.060
Section,2.55.070,2.55.070,Adopted.,2,Title 2 Administration and Personnel,2.55,https://topeka.municipal.codes/TMC/2.55.070
Division,2_Div2,2 Div. 2,Division 2. Employees,2,Title 2 Administration and Personnel,,https://topeka.municipal.codes/TMC/2_Div2
Chapter,2.105,2.105,Employment Practices – Diversity and Inclusion,2,Title 2 Administration and Personnel,,https://topeka.municipal.codes/TMC/2.105
Section,2.105.010,2.105.010,Policy.,2,Title 2 Administration and Personnel,2.105,https://topeka.municipal.codes/TMC/2.105.010
Section,2.105.020,2.105.020,Employment practices.,2,Title 2 Administration and Personnel,2.105,https://topeka.municipal.codes/TMC/2.105.020
Section,2.105.030,2.105.030,Recruitment procedures.,2,Title 2 Administration and Personnel,2.105,https://topeka.municipal.codes/TMC/2.105.030
Section,2.105.040,2.105.040,Reports and records.,2,Title 2 Administration and Personnel,2.105,https://topeka.municipal.codes/TMC/2.105.040
Section,2.105.050,2.105.050,Equal Opportunity Officer.,2,Title 2 Administration and Personnel,2.105,https://topeka.municipal.codes/TMC/2.105.050
Chapter,2.110,2.110,General,2,Title 2 Administration and Personnel,,https://topeka.municipal.codes/TMC/2.110
Section,2.110.010,2.110.010,Oath.,2,Title 2 Administration and Personnel,2.110,https://topeka.municipal.codes/TMC/2.110.010
Section,2.110.020,2.110.020,Residency required.,2,Title 2 Administration and Personnel,2.110,https://topeka.municipal.codes/TMC/2.110.020
Section,2.110.030,2.110.030,"Administrative policies, rules, regulations and procedures – Personnel Manual.",2,Title 2 Administration and Personnel,2.110,https://topeka.municipal.codes/TMC/2.110.030
Section,2.110.040,2.110.040,Personnel records.,2,Title 2 Administration and Personnel,2.110,https://topeka.municipal.codes/TMC/2.110.040
Section,2.110.050,2.110.050,Protective insurance required.,2,Title 2 Administration and Personnel,2.110,https://topeka.municipal.codes/TMC/2.110.050
Section,2.110.060,2.110.060,Approval of employment agreements.,2,Title 2 Administration and Personnel,2.110,https://topeka.municipal.codes/TMC/2.110.060
Section,2.110.070,2.110.070,Approval of severance pay.,2,Title 2 Administration and Personnel,2.110,https://topeka.municipal.codes/TMC/2.110.070
Chapter,2.115,2.115,Bargaining Unit Employees,2,Title 2 Administration and Personnel,,https://topeka.municipal.codes/TMC/2.115
Section,2.115.010,2.115.010,Right of employees to organize.,2,Title 2 Administration and Personnel,2.115,https://topeka.municipal.codes/TMC/2.115.010
Section,2.115.020,2.115.020,Approval of memorandum agreements in conjunction with the meet and confer process.,2,Title 2 Administration and Personnel,2.115,https://topeka.municipal.codes/TMC/2.115.020
Chapter,2.120,2.120,Civil Service for Police Officers and Firefighters,2,Title 2 Administration and Personnel,,https://topeka.municipal.codes/TMC/2.120
Article,2.120_ArtI,2.120 Art. I,Article I. Generally,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120_ArtI
Section,2.120.010,2.120.010,Scope – Terms of labor contract collective bargaining agreement to take precedence.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.010
Section,2.120.020,2.120.020,Departmental regulations.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.020
Article,2.120_ArtII,2.120 Art. II,Article II. Civil Service Commission,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120_ArtII
Section,2.120.030,2.120.030,Created – Terms – Technical advisor – Quorum.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.030
Section,2.120.040,2.120.040,Oath.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.040
Section,2.120.050,2.120.050,Meetings – Support.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.050
Section,2.120.060,2.120.060,Control of exams – Nature of exams.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.060
Section,2.120.070,2.120.070,Annual and special reports – Rules and regulations.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.070
Section,2.120.080,2.120.080,Notification of vacancies.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.080
Section,2.120.090,2.120.090,Certification of applicants.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.090
Section,2.120.100,2.120.100,Equal opportunity.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.100
Section,2.120.110,2.120.110,Striking eligibles from list.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.110
Section,2.120.120,2.120.120,Removal of persons from employment.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.120
Section,2.120.130,2.120.130,Hearing powers.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.130
Section,2.120.140,2.120.140,New applicants for police and fire positions to submit to exam.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.140
Section,2.120.150,2.120.150,Probationary period for police.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.150
Section,2.120.160,2.120.160,When probationer does not receive permanent appointment.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.160
Article,2.120_ArtIII,2.120 Art. III,Article III. Classification and Pay Plan,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120_ArtIII
Section,2.120.170,2.120.170,Rate of pay – Determined by position.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.170
Section,2.120.180,2.120.180,Rate of pay – Salary increases and decreases.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.180
Section,2.120.190,2.120.190,Effective date of salary increase.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.190
Section,2.120.200,2.120.200,Promotions.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.200
Section,2.120.210,2.120.210,Hours of work.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.210
Section,2.120.220,2.120.220,Notice of termination.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.220
Section,2.120.230,2.120.230,Pay on termination.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.230
Section,2.120.240,2.120.240,Effect of reemployment within 120 days.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.240
Article,2.120_ArtIV,2.120 Art. IV,Article IV. Grievances,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120_ArtIV
Section,2.120.250,2.120.250,Defined.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.250
Section,2.120.260,2.120.260,Conference with supervisor.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.260
Section,2.120.270,2.120.270,Appeal from supervisor’s determination.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.270
Section,2.120.280,2.120.280,Contents of appeal.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.280
Section,2.120.290,2.120.290,Determination of appeals.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.290
Article,2.120_ArtV,2.120 Art. V,Article V. Compulsory Physical Examinations,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120_ArtV
Section,2.120.300,2.120.300,By physician upon request.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.300
Section,2.120.310,2.120.310,Report of physician – Retirement.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.310
Section,2.120.320,2.120.320,Request for reexamination.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.320
Section,2.120.330,2.120.330,Reexamination by three physicians.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.330
Section,2.120.340,2.120.340,Report of reexamining physicians – Action by City Medical Advisor.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.340
Section,2.120.350,2.120.350,Frequency of examination.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.350
Article,2.120_ArtVI,2.120 Art. VI,Article VI. Disciplinary Action,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120_ArtVI
Section,2.120.360,2.120.360,Authority of department heads.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.360
Article,2.120_ArtVII,2.120 Art. VII,Article VII. Personnel Records,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120_ArtVII
Section,2.120.370,2.120.370,Duty of chiefs to maintain payroll records.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.370
Section,2.120.380,2.120.380,Personnel records to be kept.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.380
Section,2.120.390,2.120.390,Performance rating to be made annually.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.390
Section,2.120.400,2.120.400,Ratings to be made part of personnel record.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.400
Section,2.120.410,2.120.410,Inspection.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.410
Section,2.120.420,2.120.420,Violation of article deemed misdemeanor.,2,Title 2 Administration and Personnel,2.120,https://topeka.municipal.codes/TMC/2.120.420
Chapter,2.125,2.125,Benefits,2,Title 2 Administration and Personnel,,https://topeka.municipal.codes/TMC/2.125
Article,2.125_ArtI,2.125 Art. I,Article I. Social Security,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125_ArtI
Section,2.125.010,2.125.010,Benefits extended.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.010
Section,2.125.020,2.125.020,State act incorporated.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.020
Section,2.125.030,2.125.030,Services covered.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.030
Section,2.125.040,2.125.040,Contribution by City.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.040
Section,2.125.050,2.125.050,Sources of City’s contributions.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.050
Section,2.125.060,2.125.060,Compliance with regulations.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.060
Section,2.125.070,2.125.070,Modification of plan.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.070
Section,2.125.080,2.125.080,Effective date.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.080
Article,2.125_ArtII,2.125 Art. II,Article II. Workers Compensation,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125_ArtII
Section,2.125.100,2.125.100,Workers compensation – General.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.100
Section,2.125.110,2.125.110,Claims – Service – Process – Defense.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.110
Article,2.125_ArtIII,2.125 Art. III,Article III. Police Benefit Account,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125_ArtIII
Section,2.125.200,2.125.200,Created.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.200
Section,2.125.210,2.125.210,Fees credited to fund.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.210
Section,2.125.220,2.125.220,Purpose.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.220
Section,2.125.230,2.125.230,Benefits provided.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.230
Section,2.125.240,2.125.240,Payment.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.240
Article,2.125_ArtIV,2.125 Art. IV,Article IV. Health Insurance,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125_ArtIV
Section,2.125.300,2.125.300,Group health insurance plan and fund.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.300
Section,2.125.310,2.125.310,Eligibility.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.310
Section,2.125.320,2.125.320,Plan coverage.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.320
Section,2.125.330,2.125.330,Retirees.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.330
Section,2.125.340,2.125.340,Contributions.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.340
Section,2.125.350,2.125.350,Health Care Advisory Committee.,2,Title 2 Administration and Personnel,2.125,https://topeka.municipal.codes/TMC/2.125.350
Chapter,2.130,2.130,Firefighters Relief Association,2,Title 2 Administration and Personnel,,https://topeka.municipal.codes/TMC/2.130
Section,2.130.010,2.130.010,Composition – Governance.,2,Title 2 Administration and Personnel,2.130,https://topeka.municipal.codes/TMC/2.130.010
